label,comments,ID
2,các bạn trẻ nghĩ 5 triệu bé quá nhỉ. Các bạn làm ra được 1 tháng bao nhiêu. mà dám ở đó phán xét ( 5 triệu ). Các bạn thử lấy thêm vk nữa và có con riêng xem. rồi sẽ hiểu 5 triệu nó = bao nhiêu,4
2,"5tr k bé cho dù b kiếm tiền tỉ nhưng con của b mà b k nhận, chu cấp đc 5tr 1 tháng đc 2 3 tháng thì ngừng thì đáng bị lên án",6
2,5tr có tháng có tháng không h ngừng luôn r đc bnhieu lâu,9
2,một tháng nó kiếm cx chả dưới 100 đâu  nuôi 5tr chửi cho chả đúng,18
2,1-200tr k phải vấn đề mà ông vẫn nói đc câu cho con 5tr là đc r  hay đấy,20
2,"a rể mình cũg ngoại tình , về bỏ vợ và 2 con , h lấy vợ mới nuôi con ngta , cho mẹ ruột thuê nhà khác ở riêng giờ suốt ngày nợ chu cấp , vậy a đó khổ",21
2,ủa ô ơi.vậy ai chăm con.ô đi làm cả tháng rảnh cho con ô 5tr.vậy ô ko tính vk ô nghỉ làm chăm con.thế ốm đau hay những ngày con ko đi học vk ô pải nghỉ làm để trông con.sao ô lại suy nghĩ nthe nhỉ,23
2,Chả ai nói 5tr nhỏ. Cái ngta nói là câu chuyện đằng sau đó. Sao cứ phải lên giọng trịch thượng trong khi còn ko hiểu rõ cái vấn đề????,25
2,r bạn nghỉ 1 đứa con gái vừa làm nuôi con mà có nhận đc trợ cấp có 5tr bạn nghỉ 5tr đó to quá nuôi tốt 1 đứa trẻ à,26
2,"Chấp làm gì đám thanh niên tik tok này hả bác  chắc j tụi nó chửi bới ở đây, tháng làm ra đc nổi 5tr chứ ",29
2,5 triệu = 1 Jack đó ạ,35
2,ông cháu k biết cái gì cả.bó ra bao nhiêu tiền gặp Messi nhưng nuôi con 5tr 1 tháng,36
2,"hiểu đơn giản là rap nâng tầm đối thủ, còn nói nó thô tý là rap tự nhục",74
2,Văn hoá giới trẻ giờ nó lạ thật :)),78
2,bọn này cho ăn học cho phí bạn,82
2,hỏng 1 thế hệ,88
2,Cụ đi tàu sáu ván r mà con cháu vác lên cho chết lần nữa. Chịu thế hệ,94
2,J97 không cay đâu ,95
2,caydodai thôi,101
2,nó có coi mấy loại này đâu mà cay,102
2,thì nó có phải rapper đâu mà coi ,103
2,nhưng giờ ai công nhận dách là ráp bơ ,105
2,mà rap được vài câu cũng được gọi là ráp bơ thì anh cũng đã là ráp bơ rồi,106
2,Rap hay là hài độc thoại vậy,108
2,chả ai cãi làm gì. 1 cái phải mồi setup cả buổi để chốt câu cuối nhạt nhẽo; 1 cái cứ 2 câu 1 câu setup 1 punchline chốt liên tục cả trận thì đủ hiểu cái nào hay hơn rồi ,111
2,đây là battel rap no beat việc học quan trọng lắm con,115
2,thế bạn hiểu gì về rap ?,144
2,B đọc hiểu có vấn đề à mà hỏi lại mình kiểu vậy ? Thế b hiểu gì về rap ?,146
2,ông ngây thơ thật kkk,151
2,chửi. chửi rách 5 củ ,154
2,gia phả hình tròn hay nói thế,164
2,domdom con nó cay,165
2,Mặt buồn cười vchhh,173
2,khịa jack 5cu :),180
2,Rap gì kỳ vậy ?,212
2,Cái này là rap việt chứ k phải rap của người da màu đúng k  rap viẹt đã tiến hoá tới mức chơi 1 mình rồi,218
2,Này giống là đối văn đối thơ nhau thì đúng hơn..chả thấy tính nhạc ở đâu thì sao gọi là nhạc rap???,220
2,Bọn rap fan tháng 8 mà :)),223
2,biết mà vẫn nói đc mấy câu này,226
2,Chịu ;))) mấy rap fan tháng 8,228
2,"khác qdiem thì đừng nghe chứ cái freestyle battle này under từ cái thời nào r,chứ rap fan thì nên nghe rạp Việt thôi chứ mấy này trình đâu nghe",229
2,Chắc nghe toàn mấy bài hot hot r bảo là rap fan=)),230
2,"ừ thế bạn nghe tuef thờinLK ,Eminem nói được câu đó thì bạn phải hiểu rõ cái thời under k đc biết đến nhiều thì nó rap như nào nhé ,ấu trĩ ? b đang nói b nghe xưa thì t kể chứ b lôi qdiem vào là sai r",233
2,Văn hoá rap từ dân da màu  còn Rap Việt này tiếng hoá thành 1 loại văn điếu chơi 1 mình ,245
2,"Nhưng ổng là rap god  t k chơi rap mà t cũng biết tên ổng , t ít nghe mà t cũng biết ổng , còn rap này giống hài đọc thoại t hay xem ",248
2," Thôi các bạn cứ đọc hài đi , nghe cũng hay hay",249
2,"K tui k thích lướt qua , tui thích khịa cái lũ này dc k , t rảnh mà  nhìn hài độc thoại mà k bình luận 1 câu nó k thú vị",251
2,cắn nhau kinh thế,269
2,ϐׁׅ֒ố ׁׅ݊àᨮׁׅ֮ ỉɑׁׅ֮ ᥣׁׅ֪υׁׅôׁׅ ᥎ׁׅàᨵׁׅ ׁׅ݊ặtׁׅ ᝯׁả hׁׅ֮ọ ׁׅhׁׅ֮à ׁׅ݊àᨮׁׅ֮ ׁׅhׁׅ֮ɑׁׅ֮ tׁׅhׁׅ֮ằׁׅᧁׁ ׁׅᧁׁhׁׁׅׅ֮ệtׁׅ ׁׅ֒úᝯׁ,270
2,hình như tụi m lệch lạc nhận thức á. rõ là t nói t mê cái rap này mà thấy mấy đứa tay nhanh hơn não á  mà toàn thấy avatar hoạt hình vs trù tượng. bạn bè của nhau hả ,272
2,ảnh hưởng m à? mê cái cách m thích chĩa mõm vào việc k phải của m ,276
2,Con tao mà nó học cái thẻ loại này chắc tao từ nó mất,286
2,Cái clip này t sẽ đăng khịa ck cũ t. Nuôi con 5tr mà cả lò nhà nó nghĩ nhiều rồi. 3tr thôi ,290
2,"Thấy hay là được hỏi hỏi lắm cl, cmay làm được gì cho xh rồi mà đòi hỏi lắm thế ?",294
2,Trẻ ranh giờ toán rác. Pbvm giống bọn thượng đẳng ngoại quốc nhỉ. S kg biến mẹ khỏi đất VN đi cho đỡ ô nhiễm,296
2,chả hiểu hay ở đâu chửi bậy thế này bảo sao ngôn từ nó xuất phát từ đầu đường xó chợ,303
2,V chắc có cả mấy đứa bl pbvm lớn tuổi nhưng não không phát triển rồi,305
2,Đúg rap j như chủi nhau lời rap thô tục,308
2,Nhìn mặt nó rap tỉnh queo càng mắc cười ,312
2,"Miền Nam thì sao??Bạn bt tại sao thủ đô k đặt ở miền nam k.Vì miền nam muốn theo tây,mất công giải phóng nó xong bh nó muốn phản động",330
2,miền nam hay k thì nó cũng pbvm mẹ r:),331
2,lới r làm sao cho người dưới nể đi,339
2,chú lớn rồi mà ăn nói j kì vậy chú,340
2,trung bình dan đom đóm,342
2,ngon vào táp,343
2,bọn m biết chửi nhau dell đâu lũ dân trí thấp chỉ thôi,345
2,mẹ m bọn t còn chơi dc chứ nói gì dăm ba cái chữ :))),346
2,+1 gia phả hình tròn,351
2,30/4/1975 đầu bọn m nằm dưới chân ae t,352
2,gia phả hình tròn hả con. mày gọi người đẻ ra mày là mẹ hay chị hay bà nội,356
2,ngọng thì rap sao đc,358
2,gia phả hình tròn à.khát lâu chưa cháu,359
2,ngu,362
2,m tuổi deo j chửi đc bằng bọn tao ,368
2,Sao lớn rồi mà ăn nói như bọn vô học thế,372
2,người lớn nói chuyện còn thua 1 thg kid,374
2,Đã fan rách lại còn Cali à ?,382
2,có lớn mà k có khôn,386
2,Trẩu à con,387
2,bố mày chắc nhục với cả họ lắm khi đẻ ra loại như m,388
2,Nhìn mặt là biết làm gì có nhận thức ,390
2,Ngọng vlin. Chữi là đ gì :)),395
2,Tên tấn trí mà phát ngôn như concard vậy em,406
2,cha bỏ con là có thiệt,412
2,Bố mẹ chúng nó là ae ruột mà bạn. Kkkk,422
2,Gia phả thằng này hình tròn ,433
